id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
b17532c5f5ae155e1ea96cec41c2aca0,szczecin,apartmentBuilding,35.0,2.0,4.0,4.0,2023.0,53.4500067164432,14.4988235047579,5.07,13.0,0.165,0.987,0.091,0.561,0.104,2.282,0.072,condominium,brick,premium,no,yes,yes,yes,no,2600
90fe55c012c95c245491f39e0b1fac1a,szczecin,blockOfFlats,80.0,3.0,2.0,2.0,2000.0,53.4404,14.5374,2.45,16.0,0.385,0.237,0.432,0.051,0.205,0.488,0.54,condominium,brick,premium,yes,no,no,no,yes,4000
12cf9b9afa7068a99aea9e2ea3496518,szczecin,,42.5,2.0,,5.0,,53.403,14.5344,2.87,2.0,0.43,0.66,0.637,0.77,0.604,1.881,0.495,condominium,,,no,no,yes,no,no,1900
1640c82c9f233cf4c379890fdffa64a7,szczecin,blockOfFlats,28.6,1.0,10.0,10.0,1973.0,53.4464978,14.563188,2.57,8.0,0.22,0.791,0.605,0.29,0.612,1.832,0.373,condominium,concreteSlab,premium,no,no,yes,no,no,1700
a2112015047299228e73db33f07de856,szczecin,apartmentBuilding,35.0,1.0,1.0,6.0,2000.0,53.43193531,14.56988811,1.12,5.0,0.576,1.037,0.31,0.356,0.07,0.616,0.551,condominium,brick,premium,no,yes,yes,no,no,1850
655acd54eb518a718fd1f59fd7161c61,szczecin,blockOfFlats,43.0,2.0,3.0,3.0,1960.0,53.4259458,14.5594895,0.3,68.0,0.072,0.73,0.589,0.114,0.016,0.405,0.338,condominium,brick,premium,no,yes,no,no,yes,2700
30eb60002bd4b08a795ebb50e3806ea8,szczecin,apartmentBuilding,32.98,2.0,6.0,7.0,2018.0,53.4157,14.5327,2.06,8.0,0.521,0.482,0.021,0.175,0.241,0.465,0.692,condominium,brick,,yes,yes,yes,yes,no,2300
e00fe04a58d953d4882b84c4a4631aab,szczecin,,33.0,1.0,3.0,3.0,2018.0,53.3953015,14.4938199,5.44,2.0,1.871,2.777,0.19,1.97,0.224,3.703,0.504,condominium,,,no,yes,no,no,no,1900
6fd9b8c058207703d8dd09f75322c350,szczecin,,55.81,2.0,1.0,4.0,2013.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,brick,,no,yes,no,no,no,2250
f59728b02378e26367f243b117b5d708,szczecin,apartmentBuilding,25.0,1.0,7.0,28.0,2022.0,53.4329,14.5548,1.13,54.0,0.245,0.256,0.092,0.271,0.068,0.602,0.087,condominium,brick,,yes,yes,yes,no,no,2300
dbaa0083ee224d65921f3b37c30bdaf4,szczecin,blockOfFlats,63.31,3.0,1.0,5.0,1988.0,53.4376498,14.573637,1.79,14.0,0.17,1.251,0.055,0.41,0.258,1.217,0.187,condominium,concreteSlab,premium,yes,yes,no,no,yes,2500
6e9491c282792974832a29e997058d39,szczecin,blockOfFlats,31.1,2.0,,3.0,2021.0,53.4728381,14.5614497,5.5,0.0,1.309,2.003,0.9,0.92,0.861,1.594,1.27,condominium,,premium,yes,no,yes,no,no,1950
dd6a2370c116286e214e1051bf0673c6,szczecin,blockOfFlats,69.82,2.0,2.0,2.0,1930.0,53.4472301,14.5176374,3.91,1.0,0.369,0.941,0.834,0.638,0.777,1.028,0.65,condominium,brick,,no,no,no,no,no,2500
