id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
036851d0a2e042606606d6a5ce1848f0,szczecin,blockOfFlats,42.74,3.0,5.0,5.0,1960.0,53.4308502,14.5446846,1.36,84.0,0.39,0.455,0.158,0.342,0.014,0.179,0.105,condominium,brick,premium,no,no,yes,no,no,2800
007bedbaffb0fb85b37add2a3826c25a,szczecin,,68.5,3.0,6.0,10.0,1970.0,53.45604,14.55927,3.63,11.0,0.561,0.376,0.306,0.254,0.181,1.469,0.317,condominium,,,no,no,yes,no,no,3200
2d5ef7eea7911dfbf2fff6c932ccc096,szczecin,blockOfFlats,38.0,2.0,2.0,2.0,1950.0,53.4459187,14.5013791,4.67,8.0,0.294,0.514,0.408,0.46,0.361,1.987,0.392,condominium,brick,,no,no,no,no,no,1800
d7232200c78a3cb245e8ab461983618f,szczecin,,40.0,2.0,1.0,5.0,2011.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,,premium,no,yes,yes,no,no,1800
cf9864b950da192adb8b8595e33a5653,szczecin,blockOfFlats,44.88,2.0,2.0,4.0,2019.0,53.420685,14.5469314,0.98,21.0,0.168,0.228,0.402,0.393,0.281,0.996,0.25,condominium,,premium,yes,yes,yes,no,no,2100
63ac1b8b4b6e01f3c8b839bf29282a80,szczecin,blockOfFlats,48.43,2.0,1.0,4.0,2014.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,,yes,yes,no,no,no,2300
6684ebaaa368e6a540668dbbd1f4fbc6,szczecin,blockOfFlats,42.54,2.0,1.0,3.0,2022.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,brick,premium,no,yes,no,no,no,2200
880a5ea4e65727b275bc0a64ab0b6af5,szczecin,tenement,94.43,3.0,1.0,2.0,1938.0,53.4396729,14.5370554,2.41,19.0,0.337,0.205,0.419,0.127,0.286,0.452,0.541,condominium,brick,premium,yes,no,no,no,yes,3900
f50b66566a277ae06f7413d2d91f9a15,szczecin,blockOfFlats,54.0,3.0,1.0,4.0,1960.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,,low,no,yes,no,no,yes,1990
80e31a11007e5211e8bb8475cf664e3f,szczecin,blockOfFlats,62.1,3.0,3.0,4.0,2008.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,yes,no,no,no,2100
a3d32aa5cbe5dd5ad1122f4c187f966d,szczecin,blockOfFlats,47.0,3.0,4.0,10.0,1970.0,53.4331258,14.5590627,1.09,30.0,0.339,0.343,0.152,0.352,0.153,0.454,0.221,condominium,concreteSlab,premium,no,yes,yes,no,yes,2500
64bfe4834a5c568853bad6671d4e6712,szczecin,,43.14,2.0,3.0,3.0,1960.0,53.42569946,14.56016779,0.26,64.0,0.056,0.776,0.593,0.166,0.056,0.418,0.39,condominium,brick,,no,yes,no,no,yes,2500
be6256ff7c7cbf23105c499dbdfdec01,szczecin,blockOfFlats,40.0,2.0,,2.0,,53.46805556,14.53833333,5.19,9.0,0.209,1.533,0.201,0.319,0.157,2.722,0.257,condominium,,,no,yes,no,no,no,2300
5c04614589b26262bb6418d36261e7d1,szczecin,blockOfFlats,70.0,3.0,3.0,3.0,2013.0,53.4673767,14.5768919,5.0,6.0,0.463,0.959,1.279,0.145,1.077,0.532,1.008,condominium,,,yes,yes,no,no,no,3400
b73bdb8eaa53afe6d5489eec6e69f429,szczecin,blockOfFlats,35.0,1.0,1.0,4.0,2007.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,yes,yes,no,no,no,2000
a23ea738788540c387cd62d67606d94c,szczecin,,36.0,2.0,4.0,5.0,,53.4252165,14.5421392,1.26,39.0,0.239,0.425,0.182,0.363,0.1,0.474,0.203,condominium,,,no,yes,yes,no,no,3000
7262f626da9c77448c6861c80e0e3708,szczecin,blockOfFlats,46.9,2.0,2.0,4.0,2024.0,53.43727375,14.49328254,4.74,3.0,0.506,1.016,0.505,0.031,0.487,2.492,0.512,condominium,brick,premium,yes,yes,yes,no,no,2600
239c22d62a873d207e2cb679c40e376f,szczecin,apartmentBuilding,30.21,1.0,,3.0,2021.0,53.3921376,14.4861837,6.05,0.0,1.849,3.392,0.774,1.801,0.729,4.307,0.778,condominium,brick,premium,yes,no,no,no,no,1800
f67e87807c22cb5199e4b91f5f9d3d7f,szczecin,blockOfFlats,60.3,3.0,1.0,4.0,,53.423309,14.558681,0.15,56.0,0.228,0.604,0.327,0.155,0.04,0.7,0.377,condominium,brick,premium,no,yes,no,no,yes,2800
02e8aa8aa681ee2ba2e96cce03b618ef,szczecin,,32.0,1.0,,,,53.4305907,14.5611917,0.8,30.0,0.07,0.647,0.287,0.083,0.162,0.142,0.442,condominium,,,no,no,,no,no,1900
9a3479ba2ea453e1302a9b216eeadd25,szczecin,blockOfFlats,47.0,2.0,2.0,4.0,1970.0,53.39356501,14.5245543,4.1,1.0,0.623,1.665,0.509,0.492,0.523,2.958,0.521,condominium,brick,premium,no,no,,no,no,2300
ec6894de49ae056582fbd7fbfbcad7de,szczecin,,36.0,2.0,1.0,4.0,2020.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,,premium,yes,no,yes,no,no,2600
8a738005064c8078edca11679f3716ea,szczecin,blockOfFlats,32.0,1.0,1.0,3.0,1960.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,brick,premium,no,no,no,no,yes,2250
7c1eef34f0c0d9cb8fcb1183b5af6645,szczecin,blockOfFlats,114.0,4.0,4.0,4.0,2016.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,yes,yes,no,no,3600
30a45cdf5fddd090349b933eb6b746c9,szczecin,blockOfFlats,37.91,2.0,3.0,4.0,2011.0,53.4314192,14.5342442,1.98,36.0,0.158,0.554,0.233,0.379,0.143,0.547,0.184,condominium,brick,premium,yes,yes,yes,no,no,2400
26d5107853a965e2c68291d8a6f26222,szczecin,,50.0,2.0,5.0,11.0,1985.0,53.44545,14.55238,2.52,15.0,0.247,0.493,0.418,0.458,0.141,1.242,0.022,condominium,concreteSlab,premium,no,no,yes,no,no,2100
fef85fa544f653998dbf84acef980d43,szczecin,tenement,73.73,3.0,1.0,3.0,1937.0,53.4327647,14.5348102,2.02,40.0,0.186,0.4,0.08,0.423,0.017,0.42,0.282,condominium,brick,premium,no,yes,no,no,yes,2900
5ff6d712c9deb7e892edc9f5571d2825,szczecin,blockOfFlats,38.0,2.0,3.0,4.0,1966.0,53.4524724970265,14.5699202044575,3.29,13.0,0.256,0.45,0.341,0.363,0.331,1.268,0.316,condominium,concreteSlab,,no,no,no,no,no,2500
393161dc838b0d27da3773c8662093c8,szczecin,blockOfFlats,48.8,2.0,4.0,4.0,1995.0,53.426035,14.484698,5.06,5.0,0.53,0.58,0.044,0.574,0.477,3.184,0.203,condominium,brick,premium,yes,yes,no,no,no,2500
f350d84fe86740c75adb87fdaaec7216,szczecin,blockOfFlats,80.0,3.0,2.0,3.0,2000.0,53.4235698,14.5603435,0.05,50.0,0.191,0.718,0.432,0.182,0.008,0.648,0.353,condominium,,premium,no,yes,no,no,no,4000
dbf4450f44d033126cfc9ce659b7646c,szczecin,blockOfFlats,43.0,3.0,2.0,2.0,1950.0,53.4439,14.5308,3.03,6.0,0.185,0.503,0.833,0.456,0.243,0.177,0.243,condominium,brick,premium,no,no,no,no,yes,2500
089607a41aae16fc39b2c2d9ed224320,szczecin,apartmentBuilding,68.0,3.0,3.0,4.0,2022.0,53.3976604,14.67292786,7.95,14.0,0.205,2.451,0.313,0.248,0.211,,0.314,condominium,brick,premium,yes,yes,yes,no,no,4000
32f4e723b7d65a609d7384294a318fd1,szczecin,blockOfFlats,39.0,2.0,3.0,5.0,,53.4345172613004,14.5342007477179,2.16,38.0,0.204,0.237,0.124,0.403,0.189,0.386,0.191,condominium,,,no,no,no,no,no,2050
70b0824a9f0ed9701b82226b77ae0b18,szczecin,blockOfFlats,54.36,2.0,2.0,10.0,1970.0,53.4409837,14.4952335,4.77,8.0,0.339,0.736,0.357,0.094,0.367,2.358,0.352,condominium,concreteSlab,premium,no,no,yes,no,no,2100
c391bd28ea693aa5e05aee8e869763f1,szczecin,apartmentBuilding,44.0,2.0,4.0,5.0,2023.0,53.4353589,14.5706271,1.48,13.0,0.302,1.021,0.286,0.443,0.19,0.894,0.193,condominium,brick,premium,yes,yes,yes,no,no,2500
25ddffab3fe8d8a527c4d3848bf560fb,szczecin,blockOfFlats,59.0,3.0,3.0,5.0,1980.0,53.4417959,14.495042,4.82,7.0,0.397,0.736,0.346,0.17,0.363,2.367,0.339,condominium,concreteSlab,low,no,no,yes,no,no,2300
a41d1b80c63ac24507db517bcd5d401c,szczecin,,32.0,2.0,4.0,6.0,2024.0,53.434576,14.557056,1.27,27.0,0.208,0.14,0.267,0.187,0.107,0.656,0.071,condominium,,,no,yes,yes,no,no,2400
467b4a9ff9628cbfaab4edabd11aa267,szczecin,blockOfFlats,75.0,4.0,11.0,11.0,1988.0,53.4285438,14.5528116,0.79,67.0,0.288,0.285,0.268,0.245,0.068,0.593,0.085,condominium,,,no,no,yes,no,yes,2800
217df02eeeb1e851c10505b2f6a3eacd,szczecin,blockOfFlats,49.0,2.0,5.0,11.0,,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,,premium,no,no,yes,no,no,2500
c6be416b7d92ca639f4155557ea9a035,szczecin,,47.0,2.0,1.0,4.0,1997.0,53.4355681,14.5705487,1.49,13.0,0.28,1.017,0.269,0.423,0.167,0.908,0.17,condominium,,,no,yes,no,no,no,2000
1f58e1347f3d46540fa7cc9cc2416b76,szczecin,tenement,68.0,2.0,3.0,4.0,1935.0,53.42886472,14.55242157,0.83,64.0,0.275,0.278,0.287,0.21,0.105,0.595,0.098,condominium,brick,premium,no,no,,no,no,2600
a7c86a694b3bfb40ccaa1ee0f108fda9,szczecin,blockOfFlats,80.0,3.0,1.0,2.0,,53.462,14.5619,4.29,1.0,0.799,0.934,0.756,0.633,0.766,1.099,0.388,condominium,brick,,yes,yes,no,no,no,4150
f05d32a6dc6cb79d25c5f6d418ad5aa6,szczecin,blockOfFlats,59.2,3.0,3.0,4.0,1979.0,53.4529415,14.5570162,3.3,15.0,0.323,0.417,0.365,0.239,0.215,1.786,0.087,condominium,concreteSlab,,no,yes,no,no,no,2500
bb0b323469b971f746a8a7cab57b1d7f,szczecin,blockOfFlats,79.0,3.0,1.0,2.0,1997.0,53.41432305,14.49350015,4.58,5.0,0.591,1.082,0.393,0.33,0.059,2.598,0.787,condominium,,premium,no,no,no,no,no,3000
354a217d8a25631c6f471bade17e2e4c,szczecin,apartmentBuilding,34.74,2.0,3.0,5.0,2019.0,53.4354007,14.5286061,2.53,20.0,0.112,0.518,0.468,0.162,0.189,0.29,0.201,condominium,brick,premium,yes,yes,yes,no,no,2300
aeb5719046be062ae5f2d224a06be10e,szczecin,blockOfFlats,40.0,2.0,,3.0,2015.0,53.4775896,14.5411485,6.17,2.0,1.261,2.608,0.97,0.578,0.414,2.974,0.479,condominium,,premium,no,no,no,no,no,2300
d47629bf76b105e1c33b7cffd8139d1b,szczecin,apartmentBuilding,47.0,2.0,2.0,3.0,2005.0,53.4265537,14.5529795,0.64,62.0,0.28,0.298,0.155,0.126,0.074,0.654,0.111,condominium,brick,premium,no,no,no,no,no,2000
9883b26a25cab212d67ba4a2ffc53be5,szczecin,blockOfFlats,49.0,2.0,5.0,11.0,1986.0,53.45327922,14.55824948,3.33,17.0,0.386,0.331,0.276,0.244,0.241,1.698,0.027,condominium,concreteSlab,premium,no,no,yes,no,no,2500
70ce4ef7366bd1b6cecbfbf06d4dda4c,szczecin,blockOfFlats,36.7,2.0,2.0,4.0,1970.0,53.44372,14.56076,2.26,10.0,0.146,0.606,0.786,0.201,0.377,1.524,0.157,condominium,concreteSlab,premium,no,no,,no,no,2300
86d560c68b821e15b2a07b92d36667dd,szczecin,blockOfFlats,25.0,1.0,1.0,10.0,1960.0,53.43295376,14.54455378,1.52,79.0,0.338,0.428,0.274,0.343,0.029,0.376,0.164,condominium,concreteSlab,premium,no,no,yes,no,no,1900
28131299fe1ed6217fae624fa6871b0a,szczecin,blockOfFlats,43.0,2.0,5.0,5.0,1964.0,53.4363959,14.5595453,1.45,19.0,0.173,0.317,0.281,0.276,0.081,0.796,0.111,condominium,brick,,no,yes,no,no,no,1900
6abb48cf8e6eb7bd133995d3b4206436,szczecin,blockOfFlats,46.0,2.0,,2.0,1930.0,53.4339747,14.5036466,3.98,4.0,0.069,0.937,0.483,0.489,0.621,1.85,0.541,condominium,brick,premium,no,no,no,no,no,2100
48514108f0f09169b62a5fd021f3d883,szczecin,blockOfFlats,61.0,3.0,3.0,4.0,1950.0,53.4242449,14.5540164,0.47,74.0,0.228,0.403,0.276,0.139,0.168,0.761,0.159,condominium,concreteSlab,,no,yes,no,no,yes,2300
a7e22cd3d686d0d1ad82378ace80456b,szczecin,blockOfFlats,50.5,2.0,1.0,4.0,2022.0,53.4335341,14.4830325,5.29,1.0,1.303,1.238,0.861,0.716,0.901,3.203,0.436,condominium,brick,premium,yes,yes,yes,no,no,2550
00899b8a77724928cc98a7e975238d71,szczecin,,30.0,1.0,,5.0,,53.4394822,14.565657,1.82,18.0,0.051,0.841,0.519,0.113,0.195,1.158,0.101,condominium,,,no,no,no,no,no,1450
bb22397eeb5c6590bf6c5b7f19b37cc0,szczecin,blockOfFlats,48.6,2.0,1.0,4.0,1990.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,brick,premium,yes,no,,no,no,2500
e87c9aa0b1e2f9632a8cb890ef6b7483,szczecin,blockOfFlats,25.0,1.0,1.0,8.0,,53.4365207099365,14.5544052910746,1.52,32.0,0.168,0.158,0.122,0.065,0.02,0.872,0.215,condominium,,,no,yes,no,no,yes,1900
7b2538f59f2fb5f9b83a369508d7f4d6,szczecin,blockOfFlats,33.0,2.0,3.0,4.0,,53.4393536677319,14.5619736919103,1.78,17.0,0.106,0.635,0.476,0.272,0.227,1.113,0.345,condominium,,,no,yes,no,no,no,2300
d3895ace7f12f975fb9e69c59fa1af2d,szczecin,,29.0,1.0,4.0,6.0,,53.4187193,14.5445331,1.21,9.0,0.233,0.479,0.55,0.592,0.366,0.866,0.335,condominium,,,no,no,yes,yes,no,1950
70fe65f465ddcb64dae1f55d2081bace,szczecin,,83.8,4.0,1.0,7.0,2010.0,53.4037108,14.5267092,3.15,16.0,0.355,0.539,0.444,0.287,0.156,1.822,0.23,condominium,brick,premium,yes,no,yes,no,no,4000
f14a3f2d0d1d1a8ec896e9587d2c9760,szczecin,blockOfFlats,46.7,2.0,3.0,3.0,1996.0,53.4508,14.5567,3.06,8.0,0.095,0.533,0.508,0.153,0.434,1.894,0.271,condominium,,,yes,yes,no,no,no,1850
b2b3a6e4cb35e1d07b19ce8245a7bc47,szczecin,apartmentBuilding,44.07,2.0,2.0,2.0,2024.0,53.4506797,14.508605,4.61,8.0,0.319,0.95,0.594,0.548,0.114,1.738,0.265,condominium,brick,premium,yes,no,yes,no,no,2600
6d316ae55ed702d38a239028ad049ca9,szczecin,apartmentBuilding,37.17,2.0,1.0,4.0,2021.0,53.4312161,14.5424176,1.51,77.0,0.277,0.586,0.158,0.213,0.032,0.214,0.048,condominium,brick,premium,no,no,yes,no,no,2600
ffab4c61e84e7db6f8463cd54f063d74,szczecin,blockOfFlats,47.55,2.0,,10.0,1972.0,53.4342,14.5591,1.21,25.0,0.288,0.28,0.252,0.315,0.241,0.565,0.19,condominium,,,yes,no,yes,no,no,2300
deff8527040a524371ef3704941c75c3,szczecin,blockOfFlats,48.07,2.0,3.0,11.0,1970.0,53.4586534,14.53433759,4.3,7.0,0.358,0.455,0.299,0.422,0.259,1.833,0.386,condominium,concreteSlab,,yes,yes,yes,no,yes,2300
354c934d7e725d67570bc2c3a7a9ea1b,szczecin,tenement,32.0,1.0,,,1940.0,53.43947149,14.5704782,1.9,18.0,0.148,1.118,0.261,0.168,0.276,1.268,0.218,condominium,brick,,no,no,no,no,yes,1500
b018702f21dba66fbcefecfa7328c921,szczecin,blockOfFlats,62.49,2.0,4.0,4.0,1960.0,53.4251507,14.5534071,0.54,73.0,0.316,0.338,0.196,0.151,0.062,0.719,0.131,condominium,brick,premium,no,no,no,no,yes,2700
ba8dc206842e4ec07d7e769edd2c7777,szczecin,tenement,54.0,2.0,3.0,3.0,1950.0,53.4408512,14.528051,2.92,13.0,0.201,0.41,0.936,0.485,0.174,0.242,0.183,condominium,brick,premium,no,no,no,no,yes,2300
6a689e2e676756c3d6e0381fce8172f4,szczecin,,59.0,3.0,,5.0,,53.4234563,14.5541395,0.45,68.0,0.142,0.347,0.241,0.164,0.101,0.823,0.204,condominium,,,no,yes,yes,no,no,4500
c5a46f56875644e93b1af5e3b52125ff,szczecin,,47.8,2.0,2.0,10.0,1980.0,53.4209908,14.55412739,0.53,28.0,0.138,0.272,0.07,0.377,0.111,1.055,0.277,condominium,,,no,yes,yes,no,no,2100
b4e475ed1aa52c2f072ba608bdcab30d,szczecin,blockOfFlats,39.0,2.0,1.0,2.0,,53.4240612,14.5136744,3.13,4.0,0.29,1.157,0.811,0.633,0.737,1.278,0.15,condominium,brick,,no,no,no,no,no,2000
511a54c952a882871890977da4a8ce81,szczecin,apartmentBuilding,88.0,4.0,2.0,4.0,2003.0,53.4422172,14.5437071,2.38,18.0,0.354,0.601,0.33,0.347,0.243,0.66,0.326,condominium,brick,,no,yes,yes,no,no,3000
cffe903fab2ea1f42ba970e7e0430d15,szczecin,,27.14,1.0,,3.0,2021.0,53.39357882,14.47970152,6.33,0.0,1.843,3.496,1.057,1.742,0.82,4.512,0.861,condominium,,,yes,no,no,no,no,2000
53756569c1ea789487ebacff1eefe820,szczecin,,52.0,2.0,,,,53.4271717,14.4873175,4.9,5.0,0.588,0.502,0.192,0.434,0.6,3.046,0.412,condominium,,,no,no,no,no,no,2600
26204389b7cf29a03f638342bff9eb65,szczecin,blockOfFlats,115.0,4.0,5.0,6.0,1995.0,53.445816,14.549937,2.6,14.0,0.413,0.566,0.388,0.387,0.124,1.189,0.052,condominium,brick,,no,no,no,no,yes,3950
31a50541a2c9cec28db5b245ff02dc4e,szczecin,blockOfFlats,80.96,4.0,4.0,6.0,1995.0,53.445816,14.549937,2.6,14.0,0.413,0.566,0.388,0.387,0.124,1.189,0.052,condominium,concreteSlab,premium,yes,yes,no,no,yes,4500
44b4299e685eddcec6ac2bf95594d005,szczecin,blockOfFlats,43.0,2.0,4.0,4.0,2023.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,yes,yes,yes,no,no,2800
05487cb17e24d860ade9040012d141ef,szczecin,blockOfFlats,39.0,2.0,2.0,4.0,2023.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,yes,yes,yes,no,no,2800
0ddaf22f4c10bf757e15d7fbfacccbae,szczecin,blockOfFlats,34.09,1.0,2.0,2.0,1930.0,53.4459187,14.5013791,4.67,8.0,0.294,0.514,0.408,0.46,0.361,1.987,0.392,condominium,brick,,no,no,no,no,no,1600
1e66fc40e9c8332fe048e9441775ec46,szczecin,tenement,73.0,3.0,1.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,,no,no,,no,no,2500
c858abe5a57bc735177695a044eb40f2,szczecin,blockOfFlats,41.0,2.0,4.0,4.0,1966.0,53.4259747,14.559383,0.31,68.0,0.067,0.722,0.582,0.107,0.015,0.404,0.33,condominium,brick,,no,yes,no,no,yes,2500
e5988d54b059bdd9744fc7c95a8d5df5,szczecin,blockOfFlats,60.3,3.0,3.0,8.0,,53.4231,14.4471,7.55,0.0,1.046,3.028,1.228,0.966,1.098,,1.435,condominium,concreteSlab,premium,no,yes,yes,no,yes,3000
6bc9461b8cb45b59e0770fed444f95ce,szczecin,blockOfFlats,37.5,2.0,8.0,10.0,1980.0,53.41562145,14.53163565,2.13,9.0,0.489,0.482,0.051,0.184,0.242,0.468,0.763,condominium,concreteSlab,premium,no,yes,yes,no,yes,2300
12e2ed6d81141064aa720cb1e9da0812,szczecin,apartmentBuilding,29.0,2.0,3.0,3.0,2022.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,,no,no,yes,no,no,2500
885948ba6037cdb3e80cd41d0bd349dd,szczecin,,41.0,2.0,1.0,1.0,1970.0,53.4398954,14.49720189,4.61,5.0,0.176,0.648,0.506,0.194,0.441,2.239,0.458,condominium,brick,premium,no,yes,no,no,no,2000
59ecbb93edfdeeb4e4b7216de4a1da99,szczecin,blockOfFlats,25.8,1.0,10.0,11.0,1980.0,53.44372,14.56076,2.26,10.0,0.146,0.606,0.786,0.201,0.377,1.524,0.157,condominium,concreteSlab,premium,yes,yes,yes,no,yes,1550
af84a69e5b6d8835337d87f804f620c6,szczecin,tenement,33.7,2.0,2.0,2.0,1950.0,53.44805555,14.5003705,4.86,10.0,0.253,0.748,0.161,0.585,0.342,2.112,0.198,condominium,brick,,no,no,no,no,no,1700
292d0f7c1c4b4ba819df7e030828b7d2,szczecin,tenement,38.17,2.0,4.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,yes,2400
e72e4b5419ba5b1cc1671d2ce229ba21,szczecin,blockOfFlats,47.0,2.0,2.0,3.0,2011.0,53.457778,14.5825,4.08,7.0,0.088,1.201,0.882,0.755,0.247,0.608,0.13,condominium,brick,premium,yes,yes,yes,no,no,2500
567f73c838f99ed3cefabfff6f29e75a,szczecin,apartmentBuilding,42.0,2.0,,3.0,2000.0,53.4414099,14.5446586,2.28,17.0,0.251,0.517,0.288,0.437,0.285,0.595,0.246,condominium,brick,premium,yes,yes,yes,no,no,2900
ba59e7413dbb83f86b4c457adbf3d4e4,szczecin,,38.87,2.0,7.0,7.0,,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,,,no,yes,yes,yes,no,2500
532f32f374362c8a6024f58264ddff3e,szczecin,blockOfFlats,26.64,1.0,,2.0,2016.0,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,condominium,,premium,yes,no,yes,no,yes,1800
850b6d332ba83bb50dd7396e60cb72df,szczecin,blockOfFlats,88.22,3.0,1.0,3.0,2002.0,53.4490931,14.5168436,4.09,0.0,0.509,1.039,0.998,0.676,0.661,1.192,0.668,condominium,brick,,yes,yes,no,no,no,3700
a5e29e1cd5319ce63c596a64d81b5fac,szczecin,blockOfFlats,50.0,2.0,,3.0,,53.4779629815713,14.5429622015721,6.18,2.0,1.318,2.675,0.953,0.526,0.362,2.899,0.423,condominium,,,no,yes,no,no,yes,2850
a9b14abc73f8b316dc3f8a758ff42eab,szczecin,tenement,50.0,2.0,1.0,4.0,1920.0,53.4482921,14.5374909,3.18,11.0,0.134,0.764,0.369,0.458,0.328,0.801,0.314,condominium,brick,premium,yes,no,no,no,yes,1800
622ddbf6bc95d4b0a06cd3f1772c6f29,szczecin,,32.5,1.0,4.0,7.0,2021.0,53.4037063,14.4851222,5.48,1.0,1.373,2.317,0.948,1.594,0.27,3.565,0.999,condominium,,premium,no,yes,yes,no,no,2000
c3f402c41f6dcca040569260d57e399b,szczecin,blockOfFlats,48.0,2.0,5.0,11.0,1990.0,53.4233918925665,14.5163680342733,2.96,5.0,0.099,0.97,0.965,0.695,0.78,1.084,0.045,condominium,concreteSlab,,no,yes,yes,no,no,1800
499661a85ec3c5ec20ee44f1be2f8472,szczecin,,51.0,3.0,,,,53.3949183,14.6373966,5.97,2.0,1.126,2.208,1.11,1.471,0.12,,1.312,condominium,,,no,no,no,yes,no,3800
466fd31ced2876823b088e1c8ef79883,szczecin,,25.0,1.0,2.0,3.0,1945.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,no,no,no,2400
