id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
312f2788e54076b94f950baaeced3e54,szczecin,blockOfFlats,91.0,4.0,2.0,4.0,1932.0,53.465463,14.5932507,5.14,7.0,0.183,0.23,0.329,1.119,0.343,1.027,0.182,condominium,brick,premium,no,no,no,no,yes,512000
23d558163bb1c7863c73485048e50858,szczecin,,53.8,2.0,5.0,5.0,,53.42942948,14.55464244,0.79,60.0,0.147,0.437,0.328,0.198,0.009,0.465,0.073,cooperative,,,no,no,yes,no,no,400000
cb5a5f936e4486afd41637860100b033,szczecin,tenement,130.0,4.0,1.0,3.0,1930.0,53.4293681170885,14.5523407680512,0.88,67.0,0.241,0.306,0.337,0.154,0.053,0.586,0.114,condominium,brick,low,no,yes,no,no,yes,975000
7d0c31d5409caab173571cce3dcdf702,szczecin,blockOfFlats,68.61,3.0,4.0,4.0,1997.0,53.4562131879767,14.5832223504052,3.94,7.0,0.139,1.336,0.926,0.93,0.071,0.786,0.304,condominium,brick,,no,yes,no,no,yes,599000
6d947e9a6521b8e608d3fcd6ff2f089a,szczecin,blockOfFlats,80.0,3.0,1.0,2.0,2017.0,53.4952724715541,14.5901784789922,8.22,4.0,1.205,1.249,0.355,0.111,0.343,3.706,0.34,condominium,brick,premium,yes,yes,no,yes,no,999999
8c06e90fcdf94e7b3b402d0aa0413f55,szczecin,apartmentBuilding,69.5,3.0,3.0,7.0,2017.0,53.45786632,14.54201437,4.03,5.0,0.419,0.694,0.516,0.435,0.378,1.884,0.495,condominium,brick,premium,yes,yes,yes,no,no,777000
77b52467ffff9ce4f627ba9c645c186c,szczecin,blockOfFlats,69.0,3.0,4.0,4.0,1986.0,53.4598806,14.5278357,4.61,2.0,0.122,0.678,0.637,0.494,0.65,1.964,0.7,condominium,brick,low,yes,yes,no,no,yes,650000
cf2dbad3ecb7eff9007beab058413142,szczecin,blockOfFlats,33.31,1.0,1.0,4.0,1963.0,53.4361339,14.5412255,1.93,39.0,0.069,0.327,0.28,0.093,0.184,0.037,0.389,cooperative,brick,,no,no,no,no,yes,390000
6d6db33c7538f85a9b00f73b94ff2cc9,szczecin,apartmentBuilding,74.02,3.0,3.0,4.0,2012.0,53.4361339,14.5412255,1.93,39.0,0.069,0.327,0.28,0.093,0.184,0.037,0.389,condominium,brick,premium,no,yes,yes,no,yes,799000
91f848d483e170ef181c026b5d5498e9,szczecin,blockOfFlats,54.61,2.0,4.0,4.0,1995.0,53.404167,14.503333,4.38,5.0,0.834,1.803,0.337,1.177,0.067,2.558,0.21,cooperative,brick,low,no,yes,no,no,no,480000
fc9519f7a164bce65db0ac05406a2d51,szczecin,blockOfFlats,63.56,4.0,4.0,4.0,1976.0,53.4007948,14.532096,3.16,1.0,0.315,0.842,0.516,0.5,0.573,2.117,0.506,cooperative,concreteSlab,,no,yes,no,no,no,540000
39193af380108cf5b1f40a88590cbb4e,szczecin,apartmentBuilding,66.78,4.0,2.0,6.0,2018.0,53.41574355,14.54045445,1.6,5.0,0.288,0.765,0.535,0.248,0.258,0.742,0.178,condominium,brick,premium,yes,yes,yes,no,no,749000
7ebe2d0eeb6231486f90c5835c695cd7,szczecin,blockOfFlats,56.0,2.0,1.0,2.0,1930.0,53.4392626,14.5190094,3.29,1.0,0.68,0.916,0.537,0.63,0.697,0.808,0.408,condominium,brick,premium,no,no,no,no,yes,590000
209a6d2dea99216bdf83a968343cd3b3,szczecin,tenement,61.48,2.0,,3.0,1900.0,53.4915083,14.60698488,8.16,1.0,0.149,1.68,0.534,1.294,1.527,3.72,1.521,condominium,brick,premium,no,no,no,no,yes,359000
bac1869ad9c2c1ef444b0ba6d225761a,szczecin,tenement,77.71,3.0,3.0,3.0,1925.0,53.4330962,14.5686108,1.19,9.0,0.577,0.918,0.288,0.308,0.135,0.621,0.422,condominium,brick,low,no,no,no,no,yes,599000
aaf8103805eb5cbdafb10f5528948030,szczecin,blockOfFlats,55.8,3.0,10.0,12.0,,53.4321,14.5117,3.4,17.0,0.118,1.189,0.201,0.108,0.23,1.412,0.02,condominium,,,no,yes,yes,no,yes,363200
452c69457819695ef443b9f8d3f53626,szczecin,blockOfFlats,31.3,1.0,5.0,10.0,1970.0,53.428561,14.5141183,3.16,11.0,0.463,1.304,0.405,0.157,0.276,1.5,0.399,cooperative,concreteSlab,premium,no,no,yes,no,yes,344000
f02d1815fa2a7be61f42816202900303,szczecin,apartmentBuilding,65.33,3.0,,7.0,2012.0,53.46048862,14.54228531,4.31,2.0,0.64,0.893,0.514,0.642,0.086,2.161,0.205,condominium,brick,premium,yes,no,yes,no,no,750000
26d8bec410726e09011b10526783f10f,szczecin,blockOfFlats,63.0,4.0,1.0,4.0,1977.0,53.45616459,14.49379921,5.75,10.0,0.389,1.748,0.164,0.18,0.659,2.893,0.174,condominium,concreteSlab,premium,no,yes,no,no,yes,660000
10d34ad3e00fe4da6f135084b3460bed,szczecin,blockOfFlats,51.0,3.0,4.0,4.0,1980.0,53.3980728,14.5247091,3.7,6.0,0.134,1.176,0.071,0.115,0.024,2.463,0.076,condominium,concreteSlab,low,no,yes,no,no,yes,379000
62082b602b2d3a3c2c48fb37648bf32c,szczecin,blockOfFlats,87.0,4.0,3.0,3.0,2008.0,53.4119,14.4964,4.47,6.0,0.315,1.371,0.084,0.456,0.373,2.494,0.692,condominium,brick,,yes,yes,no,yes,no,740000
c7317788b7c9f65d767ad8e677ea1de7,szczecin,blockOfFlats,45.5,3.0,2.0,4.0,1970.0,53.45580911,14.53805351,3.91,10.0,0.087,0.356,0.21,0.378,0.165,1.577,0.219,cooperative,concreteSlab,premium,no,no,no,no,yes,549000
8c995145602be3a994e770d25d7d0fbf,szczecin,blockOfFlats,63.23,3.0,2.0,4.0,1992.0,53.3819,14.6637,8.23,11.0,0.572,0.682,0.359,0.605,0.089,,0.188,cooperative,concreteSlab,,no,yes,no,no,yes,535000
208f9e801a36f87b009de99a6e6f6f1b,szczecin,blockOfFlats,54.0,3.0,3.0,3.0,2016.0,53.3957668,14.49323273,5.44,2.0,1.832,2.784,0.16,1.985,0.175,3.692,0.562,condominium,,premium,no,yes,no,no,no,749000
1a16e05abfd4528dbd3950edebc101a4,szczecin,tenement,114.08,5.0,2.0,4.0,1930.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,condominium,brick,premium,no,no,no,no,yes,799000
b2eeb146818cb32149c127e2101efa32,szczecin,tenement,60.73,3.0,,3.0,1930.0,53.4327647,14.5348102,2.02,40.0,0.186,0.4,0.08,0.423,0.017,0.42,0.282,condominium,brick,premium,no,no,no,no,yes,449000
52e1810bf55f662b9d02964f8cf1ad3d,szczecin,tenement,132.21,6.0,3.0,4.0,1930.0,53.4273184,14.543117,1.26,61.0,0.216,0.379,0.26,0.401,0.11,0.233,0.071,condominium,brick,premium,no,no,no,no,yes,795000
651e673afa8dfab8ff7a3ba4142ef8e4,szczecin,tenement,25.08,1.0,5.0,5.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,yes,no,no,340000
736f41b290b2d62fe7266949a33b6f31,szczecin,blockOfFlats,53.18,3.0,4.0,4.0,1980.0,53.4566092,14.5379001,4.0,9.0,0.12,0.389,0.211,0.399,0.136,1.659,0.253,condominium,concreteSlab,premium,no,yes,no,no,yes,499000
9c0776cdb31f51ac17a88224a903255e,szczecin,apartmentBuilding,59.24,3.0,2.0,6.0,2023.0,53.4353589,14.5706271,1.48,13.0,0.302,1.021,0.286,0.443,0.19,0.894,0.193,condominium,brick,premium,yes,yes,yes,no,no,650000
5667240dd7eb29713d07bfee401e05ce,szczecin,blockOfFlats,51.77,3.0,7.0,10.0,1967.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,cooperative,concreteSlab,low,no,no,yes,no,yes,419000
73ba088b191d4626cbf782307428f340,szczecin,tenement,53.91,2.0,5.0,5.0,1932.0,53.4453,14.5802,2.75,1.0,0.608,1.447,0.988,0.779,0.391,1.936,0.564,condominium,brick,,no,no,yes,no,no,329000
7dce0a0a83c7cfbb0134b322dae31857,szczecin,blockOfFlats,68.94,3.0,3.0,4.0,1950.0,53.41472457,14.52963352,2.29,8.0,0.371,0.592,0.213,0.222,0.24,0.583,0.721,condominium,brick,low,no,yes,no,no,yes,560000
c46dc5c77cbd2f7c33ed6f39224e7be7,szczecin,tenement,69.57,3.0,,4.0,1930.0,53.42458495,14.53982705,1.41,31.0,0.09,0.589,0.274,0.501,0.233,0.588,0.275,condominium,brick,premium,no,no,,no,no,556560
bb1eaef556472d6c8ebf3e9ca9b327fb,szczecin,,63.0,3.0,11.0,11.0,,53.438045,14.573697,1.83,13.0,0.167,1.265,0.078,0.373,0.277,1.253,0.171,condominium,,,yes,yes,yes,no,no,470000
0fed9c0eb95ab1250e2599d2e6094cfa,szczecin,blockOfFlats,45.06,2.0,,4.0,2004.0,53.461295,14.546979,4.31,3.0,0.747,1.182,0.598,0.64,0.318,2.089,0.356,condominium,brick,low,no,yes,no,no,yes,500000
10d1445afadee14bb9062fb80b26b59d,szczecin,,37.0,2.0,9.0,9.0,,53.438045,14.573697,1.83,13.0,0.167,1.265,0.078,0.373,0.277,1.253,0.171,condominium,,,yes,yes,yes,no,no,444000
9fd553cb6baec55aab9f9db175d7328e,szczecin,blockOfFlats,49.0,2.0,2.0,3.0,2005.0,53.49168,14.57978,7.69,1.0,1.863,0.848,0.569,0.444,0.581,3.225,0.532,condominium,concreteSlab,,no,no,no,no,no,449000
b503a38f8d6d345d4d7b902b5e84f3d1,szczecin,blockOfFlats,47.33,2.0,2.0,3.0,2009.0,53.4365849,14.4972155,4.47,3.0,0.381,0.865,0.719,0.257,0.707,2.234,0.722,condominium,,premium,no,no,no,no,no,539000
6d05a01f1cb6ca3926d2c24d2d77fec5,szczecin,apartmentBuilding,29.0,1.0,3.0,7.0,2021.0,53.404182,14.4919196,5.05,1.0,1.022,2.209,0.501,1.361,0.428,3.154,0.549,condominium,brick,premium,no,yes,yes,no,no,392370
b27c56a4b34e822a348ca0fa0cf15bca,szczecin,tenement,26.51,1.0,4.0,4.0,1930.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,brick,premium,no,no,,no,no,339000
8c9be0a5fe5acafa61cbb69aabf60928,szczecin,blockOfFlats,26.29,1.0,2.0,10.0,1980.0,53.42004367,14.54503057,1.12,15.0,0.292,0.372,0.503,0.489,0.339,0.89,0.395,cooperative,concreteSlab,premium,no,no,yes,no,no,369000
2f37567be3efff9ebc7cb346f5262732,szczecin,apartmentBuilding,38.53,2.0,1.0,4.0,2020.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,brick,premium,no,no,yes,no,no,594000
fa86640fd5f7d5f4634ae385736787cd,szczecin,blockOfFlats,63.84,3.0,2.0,4.0,1991.0,53.3999073,14.4970725,4.98,3.0,1.322,2.35,0.367,1.608,0.363,3.186,0.495,cooperative,concreteSlab,,yes,yes,no,no,yes,640000
d55e5239bef370c616fcf05e2bd53e17,szczecin,blockOfFlats,41.96,2.0,,6.0,2023.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,brick,,no,no,yes,no,no,490000
d6cb039e468bf4968d1bede76b923ae3,szczecin,blockOfFlats,61.0,3.0,4.0,4.0,2018.0,53.414845,14.5400193,1.68,6.0,0.392,0.809,0.515,0.176,0.191,0.787,0.234,condominium,,premium,yes,no,yes,no,no,799000
54fd0828459bb5afe426a06c8fa8045d,szczecin,blockOfFlats,82.0,4.0,1.0,2.0,2001.0,53.46957,14.5488514,5.2,7.0,0.722,1.962,0.06,0.371,0.063,2.104,0.463,condominium,,,no,no,no,no,no,729900
d57d77351946e20812ce29eb8e0428f2,szczecin,blockOfFlats,45.97,2.0,3.0,4.0,1970.0,53.43458347,14.55291745,1.35,47.0,0.194,0.133,0.312,0.149,0.145,0.801,0.023,condominium,,premium,no,no,,no,no,499000
3c22be4e3fad8654090c38b980b4c9b5,szczecin,tenement,81.63,3.0,2.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,premium,no,no,,no,no,780000
f37cf20fd17d5d9dd4ea88dc19bd3e17,szczecin,blockOfFlats,57.4,3.0,3.0,4.0,1970.0,53.438362,14.5562786,1.69,25.0,0.218,0.358,0.121,0.102,0.162,1.018,0.02,condominium,concreteSlab,premium,yes,no,,no,no,539000
fd4cd54e5e1933a08bf47ca7e9f72963,szczecin,tenement,51.0,2.0,2.0,4.0,1940.0,53.44027805,14.54978344,2.02,26.0,0.11,0.172,0.248,0.113,0.352,0.707,0.129,condominium,brick,premium,no,no,no,no,yes,600000
8bbcb8bed8510c63e3397b32372b990d,szczecin,blockOfFlats,87.0,4.0,2.0,3.0,2022.0,53.49168,14.57978,7.69,1.0,1.863,0.848,0.569,0.444,0.581,3.225,0.532,condominium,,premium,yes,no,no,no,no,1035000
4661f225b9b336524f94bcec523b8ac7,szczecin,tenement,59.8,3.0,,4.0,1930.0,53.4322141,14.554395,1.07,56.0,0.176,0.309,0.091,0.193,0.095,0.577,0.026,condominium,brick,premium,no,no,,no,no,689000
9b9b78eb0b06a01b9896267544dc253b,szczecin,apartmentBuilding,86.45,4.0,1.0,6.0,2023.0,53.45596235,14.53538076,4.0,10.0,0.093,0.213,0.033,0.218,0.068,1.549,0.09,condominium,brick,,yes,no,yes,no,no,819000
03e4b83c557e6b9a1e11292c021a8b02,szczecin,tenement,49.7,2.0,1.0,4.0,1950.0,53.4390594,14.5216899,3.13,0.0,0.502,0.818,0.714,0.691,0.565,0.63,0.564,condominium,brick,premium,no,no,,no,no,460000
53fecb753748f66841ecda2d5f893db7,szczecin,tenement,104.0,4.0,1.0,4.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,brick,,no,no,no,no,yes,720000
1a03c5b2354f2852382fdbaa013c3cc2,szczecin,,77.86,4.0,4.0,4.0,1991.0,53.4295581,14.5352002,1.84,39.0,0.115,0.748,0.179,0.303,0.263,0.55,0.05,condominium,brick,low,yes,yes,no,no,yes,560000
b3362a4963aa2b2ec6917a81dbd62b2d,szczecin,blockOfFlats,59.6,2.0,2.0,4.0,2001.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,cooperative,brick,,no,yes,no,no,yes,599000
21297b77a537bb46afe654179b6fbace,szczecin,,43.68,2.0,3.0,4.0,1950.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,,,no,no,no,no,yes,399000
da23c46384f5fbb03cf0a0ce6050d97f,szczecin,blockOfFlats,66.7,2.0,,10.0,1989.0,53.3681086,14.6537322,8.7,7.0,0.477,0.763,0.227,0.374,0.111,,0.099,condominium,concreteSlab,premium,yes,yes,yes,no,yes,665000
86ec4097ef172653dd9f11baf089245a,szczecin,,38.0,2.0,1.0,3.0,1920.0,53.4269693,14.54609404,1.06,65.0,0.411,0.193,0.209,0.318,0.093,0.321,0.046,condominium,brick,premium,no,no,no,no,yes,319000
c14c518b57f0669c3ffad3c714a9219b,szczecin,blockOfFlats,65.5,3.0,,2.0,2010.0,53.487063,14.5843964,7.25,2.0,1.677,0.277,0.693,0.692,0.647,2.739,0.1,condominium,brick,premium,no,no,no,no,no,599000
cdaafa24133e3bde527ade529a58b18e,szczecin,blockOfFlats,45.0,2.0,1.0,2.0,1998.0,53.4702553,14.547227,5.29,8.0,0.678,1.974,0.096,0.268,0.188,2.232,0.38,cooperative,brick,premium,no,yes,no,no,yes,495000
2e2f8064ed579ff41071bb55dd615b19,szczecin,blockOfFlats,45.0,2.0,1.0,2.0,1998.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,cooperative,brick,premium,no,yes,no,no,yes,495000
b42f2ea36d614460d2b5d112365f8b0d,szczecin,,44.01,3.0,,3.0,,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,,,no,no,no,no,no,459000
